id,id_index,kode_provinsi,nama_provinsi,periode_update,penyakit,kategori,jumlah,satuan,tahun
1053,2105,35,JAWA TIMUR,2024-10,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
1053,2106,35,JAWA TIMUR,2024-10,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
1054,2107,35,JAWA TIMUR,2024-10,SUSPEK CAMPAK,IGD,0,KASUS,2024
1054,2108,35,JAWA TIMUR,2024-10,SUSPEK CAMPAK,RAWAT INAP,5,KASUS,2024
1055,2109,35,JAWA TIMUR,2024-10,SUSPEK DIFTERI,IGD,0,KASUS,2024
1055,2110,35,JAWA TIMUR,2024-10,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
1056,2111,35,JAWA TIMUR,2024-10,PERTUSSIS,IGD,0,KASUS,2024
1056,2112,35,JAWA TIMUR,2024-10,PERTUSSIS,RAWAT INAP,0,KASUS,2024
1057,2113,35,JAWA TIMUR,2024-10,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
1057,2114,35,JAWA TIMUR,2024-10,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2024
1058,2115,35,JAWA TIMUR,2024-10,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
1058,2116,35,JAWA TIMUR,2024-10,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
1059,2117,35,JAWA TIMUR,2024-10,SUSPEK ANTRAX,IGD,0,KASUS,2024
1059,2118,35,JAWA TIMUR,2024-10,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
1060,2119,35,JAWA TIMUR,2024-10,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
1060,2120,35,JAWA TIMUR,2024-10,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
1061,2121,35,JAWA TIMUR,2024-10,SUSPEK KOLERA,IGD,0,KASUS,2024
1061,2122,35,JAWA TIMUR,2024-10,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
1062,2123,35,JAWA TIMUR,2024-10,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
1062,2124,35,JAWA TIMUR,2024-10,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
1063,2125,35,JAWA TIMUR,2024-10,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
1063,2126,35,JAWA TIMUR,2024-10,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
1064,2127,35,JAWA TIMUR,2024-10,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
1064,2128,35,JAWA TIMUR,2024-10,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
1065,2129,35,JAWA TIMUR,2024-10,SUSPEK TETANUS,IGD,0,KASUS,2024
1065,2130,35,JAWA TIMUR,2024-10,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
1066,2131,35,JAWA TIMUR,2024-10,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
1066,2132,35,JAWA TIMUR,2024-10,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
1067,2133,35,JAWA TIMUR,2024-10,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
1067,2134,35,JAWA TIMUR,2024-10,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
1068,2135,35,JAWA TIMUR,2024-10,SUSPEK COVID,IGD,0,KASUS,2024
1068,2136,35,JAWA TIMUR,2024-10,SUSPEK COVID,RAWAT INAP,0,KASUS,2024
1069,2137,35,JAWA TIMUR,2024-11,DIARE AKUT,IGD,0,KASUS,2024
1069,2138,35,JAWA TIMUR,2024-11,DIARE AKUT,RAWAT INAP,0,KASUS,2024
1070,2139,35,JAWA TIMUR,2024-11,MALARIA KONFIRMASI,IGD,0,KASUS,2024
1070,2140,35,JAWA TIMUR,2024-11,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
1071,2141,35,JAWA TIMUR,2024-11,SUSPEK DENGUE,IGD,0,KASUS,2024
1071,2142,35,JAWA TIMUR,2024-11,SUSPEK DENGUE,RAWAT INAP,10,KASUS,2024
1072,2143,35,JAWA TIMUR,2024-11,PNEMONIA,IGD,0,KASUS,2024
1072,2144,35,JAWA TIMUR,2024-11,PNEMONIA,RAWAT INAP,3,KASUS,2024
1073,2145,35,JAWA TIMUR,2024-11,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
1073,2146,35,JAWA TIMUR,2024-11,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
1074,2147,35,JAWA TIMUR,2024-11,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
1074,2148,35,JAWA TIMUR,2024-11,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
1075,2149,35,JAWA TIMUR,2024-11,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
1075,2150,35,JAWA TIMUR,2024-11,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
1076,2151,35,JAWA TIMUR,2024-11,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
1076,2152,35,JAWA TIMUR,2024-11,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
1077,2153,35,JAWA TIMUR,2024-11,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
1077,2154,35,JAWA TIMUR,2024-11,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
1078,2155,35,JAWA TIMUR,2024-11,SUSPEK CAMPAK,IGD,0,KASUS,2024
1078,2156,35,JAWA TIMUR,2024-11,SUSPEK CAMPAK,RAWAT INAP,1,KASUS,2024
1079,2157,35,JAWA TIMUR,2024-11,SUSPEK DIFTERI,IGD,0,KASUS,2024
1079,2158,35,JAWA TIMUR,2024-11,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
1080,2159,35,JAWA TIMUR,2024-11,PERTUSSIS,IGD,0,KASUS,2024
1080,2160,35,JAWA TIMUR,2024-11,PERTUSSIS,RAWAT INAP,0,KASUS,2024
1081,2161,35,JAWA TIMUR,2024-11,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
1081,2162,35,JAWA TIMUR,2024-11,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2024
1082,2163,35,JAWA TIMUR,2024-11,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
1082,2164,35,JAWA TIMUR,2024-11,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
1083,2165,35,JAWA TIMUR,2024-11,SUSPEK ANTRAX,IGD,0,KASUS,2024
1083,2166,35,JAWA TIMUR,2024-11,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
1084,2167,35,JAWA TIMUR,2024-11,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
1084,2168,35,JAWA TIMUR,2024-11,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
1085,2169,35,JAWA TIMUR,2024-11,SUSPEK KOLERA,IGD,0,KASUS,2024
1085,2170,35,JAWA TIMUR,2024-11,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
1086,2171,35,JAWA TIMUR,2024-11,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
1086,2172,35,JAWA TIMUR,2024-11,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
1087,2173,35,JAWA TIMUR,2024-11,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
1087,2174,35,JAWA TIMUR,2024-11,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
1088,2175,35,JAWA TIMUR,2024-11,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
1088,2176,35,JAWA TIMUR,2024-11,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
1089,2177,35,JAWA TIMUR,2024-11,SUSPEK TETANUS,IGD,0,KASUS,2024
1089,2178,35,JAWA TIMUR,2024-11,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
1090,2179,35,JAWA TIMUR,2024-11,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
1090,2180,35,JAWA TIMUR,2024-11,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
1091,2181,35,JAWA TIMUR,2024-11,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
1091,2182,35,JAWA TIMUR,2024-11,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
1092,2183,35,JAWA TIMUR,2024-11,SUSPEK COVID,IGD,0,KASUS,2024
1092,2184,35,JAWA TIMUR,2024-11,SUSPEK COVID,RAWAT INAP,0,KASUS,2024
1093,2185,35,JAWA TIMUR,2024-12,DIARE AKUT,IGD,0,KASUS,2024
1093,2186,35,JAWA TIMUR,2024-12,DIARE AKUT,RAWAT INAP,0,KASUS,2024
1094,2187,35,JAWA TIMUR,2024-12,MALARIA KONFIRMASI,IGD,0,KASUS,2024
1094,2188,35,JAWA TIMUR,2024-12,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2024
1095,2189,35,JAWA TIMUR,2024-12,SUSPEK DENGUE,IGD,0,KASUS,2024
1095,2190,35,JAWA TIMUR,2024-12,SUSPEK DENGUE,RAWAT INAP,13,KASUS,2024
1096,2191,35,JAWA TIMUR,2024-12,PNEMONIA,IGD,0,KASUS,2024
1096,2192,35,JAWA TIMUR,2024-12,PNEMONIA,RAWAT INAP,3,KASUS,2024
1097,2193,35,JAWA TIMUR,2024-12,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2024
1097,2194,35,JAWA TIMUR,2024-12,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2024
1098,2195,35,JAWA TIMUR,2024-12,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2024
1098,2196,35,JAWA TIMUR,2024-12,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2024
1099,2197,35,JAWA TIMUR,2024-12,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2024
1099,2198,35,JAWA TIMUR,2024-12,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2024
1100,2199,35,JAWA TIMUR,2024-12,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2024
1100,2200,35,JAWA TIMUR,2024-12,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2024
1101,2201,35,JAWA TIMUR,2024-12,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2024
1101,2202,35,JAWA TIMUR,2024-12,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2024
1102,2203,35,JAWA TIMUR,2024-12,SUSPEK CAMPAK,IGD,0,KASUS,2024
1102,2204,35,JAWA TIMUR,2024-12,SUSPEK CAMPAK,RAWAT INAP,3,KASUS,2024
1103,2205,35,JAWA TIMUR,2024-12,SUSPEK DIFTERI,IGD,0,KASUS,2024
1103,2206,35,JAWA TIMUR,2024-12,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2024
1104,2207,35,JAWA TIMUR,2024-12,PERTUSSIS,IGD,0,KASUS,2024
1104,2208,35,JAWA TIMUR,2024-12,PERTUSSIS,RAWAT INAP,0,KASUS,2024
1105,2209,35,JAWA TIMUR,2024-12,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2024
1105,2210,35,JAWA TIMUR,2024-12,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2024
1106,2211,35,JAWA TIMUR,2024-12,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2024
1106,2212,35,JAWA TIMUR,2024-12,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2024
1107,2213,35,JAWA TIMUR,2024-12,SUSPEK ANTRAX,IGD,0,KASUS,2024
1107,2214,35,JAWA TIMUR,2024-12,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2024
1108,2215,35,JAWA TIMUR,2024-12,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2024
1108,2216,35,JAWA TIMUR,2024-12,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2024
1109,2217,35,JAWA TIMUR,2024-12,SUSPEK KOLERA,IGD,0,KASUS,2024
1109,2218,35,JAWA TIMUR,2024-12,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2024
1110,2219,35,JAWA TIMUR,2024-12,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2024
1110,2220,35,JAWA TIMUR,2024-12,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2024
1111,2221,35,JAWA TIMUR,2024-12,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2024
1111,2222,35,JAWA TIMUR,2024-12,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2024
1112,2223,35,JAWA TIMUR,2024-12,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2024
1112,2224,35,JAWA TIMUR,2024-12,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2024
1113,2225,35,JAWA TIMUR,2024-12,SUSPEK TETANUS,IGD,0,KASUS,2024
1113,2226,35,JAWA TIMUR,2024-12,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2024
1114,2227,35,JAWA TIMUR,2024-12,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2024
1114,2228,35,JAWA TIMUR,2024-12,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2024
1115,2229,35,JAWA TIMUR,2024-12,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2024
1115,2230,35,JAWA TIMUR,2024-12,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2024
1116,2231,35,JAWA TIMUR,2024-12,SUSPEK COVID,IGD,0,KASUS,2024
1116,2232,35,JAWA TIMUR,2024-12,SUSPEK COVID,RAWAT INAP,0,KASUS,2024
1117,2233,35,JAWA TIMUR,2025-01,DIARE AKUT,IGD,0,KASUS,2025
1117,2234,35,JAWA TIMUR,2025-01,DIARE AKUT,RAWAT INAP,0,KASUS,2025
1118,2235,35,JAWA TIMUR,2025-01,MALARIA KONFIRMASI,IGD,0,KASUS,2025
1118,2236,35,JAWA TIMUR,2025-01,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2025
1119,2237,35,JAWA TIMUR,2025-01,SUSPEK DENGUE,IGD,0,KASUS,2025
1119,2238,35,JAWA TIMUR,2025-01,SUSPEK DENGUE,RAWAT INAP,30,KASUS,2025
1120,2239,35,JAWA TIMUR,2025-01,PNEMONIA,IGD,0,KASUS,2025
1120,2240,35,JAWA TIMUR,2025-01,PNEMONIA,RAWAT INAP,1,KASUS,2025
1121,2241,35,JAWA TIMUR,2025-01,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2025
1121,2242,35,JAWA TIMUR,2025-01,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2025
1122,2243,35,JAWA TIMUR,2025-01,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2025
1122,2244,35,JAWA TIMUR,2025-01,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2025
1123,2245,35,JAWA TIMUR,2025-01,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2025
1123,2246,35,JAWA TIMUR,2025-01,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2025
1124,2247,35,JAWA TIMUR,2025-01,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2025
1124,2248,35,JAWA TIMUR,2025-01,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2025
1125,2249,35,JAWA TIMUR,2025-01,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2025
1125,2250,35,JAWA TIMUR,2025-01,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2025
1126,2251,35,JAWA TIMUR,2025-01,SUSPEK CAMPAK,IGD,0,KASUS,2025
1126,2252,35,JAWA TIMUR,2025-01,SUSPEK CAMPAK,RAWAT INAP,11,KASUS,2025
1127,2253,35,JAWA TIMUR,2025-01,SUSPEK DIFTERI,IGD,0,KASUS,2025
1127,2254,35,JAWA TIMUR,2025-01,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2025
1128,2255,35,JAWA TIMUR,2025-01,PERTUSSIS,IGD,0,KASUS,2025
1128,2256,35,JAWA TIMUR,2025-01,PERTUSSIS,RAWAT INAP,0,KASUS,2025
1129,2257,35,JAWA TIMUR,2025-01,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2025
1129,2258,35,JAWA TIMUR,2025-01,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2025
1130,2259,35,JAWA TIMUR,2025-01,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2025
1130,2260,35,JAWA TIMUR,2025-01,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2025
1131,2261,35,JAWA TIMUR,2025-01,SUSPEK ANTRAX,IGD,0,KASUS,2025
1131,2262,35,JAWA TIMUR,2025-01,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2025
1132,2263,35,JAWA TIMUR,2025-01,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2025
1132,2264,35,JAWA TIMUR,2025-01,SUSPEK LEPTOSPIROSIS,RAWAT INAP,1,KASUS,2025
1133,2265,35,JAWA TIMUR,2025-01,SUSPEK KOLERA,IGD,0,KASUS,2025
1133,2266,35,JAWA TIMUR,2025-01,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2025
1134,2267,35,JAWA TIMUR,2025-01,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2025
1134,2268,35,JAWA TIMUR,2025-01,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2025
1135,2269,35,JAWA TIMUR,2025-01,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2025
1135,2270,35,JAWA TIMUR,2025-01,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2025
1136,2271,35,JAWA TIMUR,2025-01,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2025
1136,2272,35,JAWA TIMUR,2025-01,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2025
1137,2273,35,JAWA TIMUR,2025-01,SUSPEK TETANUS,IGD,0,KASUS,2025
1137,2274,35,JAWA TIMUR,2025-01,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2025
1138,2275,35,JAWA TIMUR,2025-01,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2025
1138,2276,35,JAWA TIMUR,2025-01,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2025
1139,2277,35,JAWA TIMUR,2025-01,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2025
1139,2278,35,JAWA TIMUR,2025-01,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2025
1140,2279,35,JAWA TIMUR,2025-01,SUSPEK COVID,IGD,0,KASUS,2025
1140,2280,35,JAWA TIMUR,2025-01,SUSPEK COVID,RAWAT INAP,0,KASUS,2025
1141,2281,35,JAWA TIMUR,2025-02,DIARE AKUT,IGD,0,KASUS,2025
1141,2282,35,JAWA TIMUR,2025-02,DIARE AKUT,RAWAT INAP,0,KASUS,2025
1142,2283,35,JAWA TIMUR,2025-02,MALARIA KONFIRMASI,IGD,0,KASUS,2025
1142,2284,35,JAWA TIMUR,2025-02,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2025
1143,2285,35,JAWA TIMUR,2025-02,SUSPEK DENGUE,IGD,0,KASUS,2025
1143,2286,35,JAWA TIMUR,2025-02,SUSPEK DENGUE,RAWAT INAP,51,KASUS,2025
1144,2287,35,JAWA TIMUR,2025-02,PNEMONIA,IGD,0,KASUS,2025
1144,2288,35,JAWA TIMUR,2025-02,PNEMONIA,RAWAT INAP,1,KASUS,2025
1145,2289,35,JAWA TIMUR,2025-02,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2025
1145,2290,35,JAWA TIMUR,2025-02,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2025
1146,2291,35,JAWA TIMUR,2025-02,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2025
1146,2292,35,JAWA TIMUR,2025-02,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2025
1147,2293,35,JAWA TIMUR,2025-02,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2025
1147,2294,35,JAWA TIMUR,2025-02,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2025
1148,2295,35,JAWA TIMUR,2025-02,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2025
1148,2296,35,JAWA TIMUR,2025-02,SUSPEK CHIKUNGUNYA,RAWAT INAP,1,KASUS,2025
1149,2297,35,JAWA TIMUR,2025-02,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2025
1149,2298,35,JAWA TIMUR,2025-02,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2025
1150,2299,35,JAWA TIMUR,2025-02,SUSPEK CAMPAK,IGD,0,KASUS,2025
1150,2300,35,JAWA TIMUR,2025-02,SUSPEK CAMPAK,RAWAT INAP,6,KASUS,2025
1151,2301,35,JAWA TIMUR,2025-02,SUSPEK DIFTERI,IGD,0,KASUS,2025
1151,2302,35,JAWA TIMUR,2025-02,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2025
1152,2303,35,JAWA TIMUR,2025-02,PERTUSSIS,IGD,0,KASUS,2025
1152,2304,35,JAWA TIMUR,2025-02,PERTUSSIS,RAWAT INAP,0,KASUS,2025
1153,2305,35,JAWA TIMUR,2025-02,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2025
1153,2306,35,JAWA TIMUR,2025-02,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2025
1154,2307,35,JAWA TIMUR,2025-02,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2025
1154,2308,35,JAWA TIMUR,2025-02,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2025
1155,2309,35,JAWA TIMUR,2025-02,SUSPEK ANTRAX,IGD,0,KASUS,2025
1155,2310,35,JAWA TIMUR,2025-02,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2025
1156,2311,35,JAWA TIMUR,2025-02,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2025
1156,2312,35,JAWA TIMUR,2025-02,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2025
1157,2313,35,JAWA TIMUR,2025-02,SUSPEK KOLERA,IGD,0,KASUS,2025
1157,2314,35,JAWA TIMUR,2025-02,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2025
1158,2315,35,JAWA TIMUR,2025-02,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2025
1158,2316,35,JAWA TIMUR,2025-02,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2025
1159,2317,35,JAWA TIMUR,2025-02,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2025
1159,2318,35,JAWA TIMUR,2025-02,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2025
1160,2319,35,JAWA TIMUR,2025-02,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2025
1160,2320,35,JAWA TIMUR,2025-02,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2025
1161,2321,35,JAWA TIMUR,2025-02,SUSPEK TETANUS,IGD,0,KASUS,2025
1161,2322,35,JAWA TIMUR,2025-02,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2025
1162,2323,35,JAWA TIMUR,2025-02,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2025
1162,2324,35,JAWA TIMUR,2025-02,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2025
1163,2325,35,JAWA TIMUR,2025-02,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2025
1163,2326,35,JAWA TIMUR,2025-02,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2025
1164,2327,35,JAWA TIMUR,2025-02,SUSPEK COVID,IGD,0,KASUS,2025
1164,2328,35,JAWA TIMUR,2025-02,SUSPEK COVID,RAWAT INAP,0,KASUS,2025
1165,2329,35,JAWA TIMUR,2025-03,DIARE AKUT,IGD,0,KASUS,2025
1165,2330,35,JAWA TIMUR,2025-03,DIARE AKUT,RAWAT INAP,0,KASUS,2025
1166,2331,35,JAWA TIMUR,2025-03,MALARIA KONFIRMASI,IGD,0,KASUS,2025
1166,2332,35,JAWA TIMUR,2025-03,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2025
1167,2333,35,JAWA TIMUR,2025-03,SUSPEK DENGUE,IGD,0,KASUS,2025
1167,2334,35,JAWA TIMUR,2025-03,SUSPEK DENGUE,RAWAT INAP,53,KASUS,2025
1168,2335,35,JAWA TIMUR,2025-03,PNEMONIA,IGD,0,KASUS,2025
1168,2336,35,JAWA TIMUR,2025-03,PNEMONIA,RAWAT INAP,1,KASUS,2025
1169,2337,35,JAWA TIMUR,2025-03,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2025
1169,2338,35,JAWA TIMUR,2025-03,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2025
1170,2339,35,JAWA TIMUR,2025-03,SUSPEK DEMAM TIFOID,IGD,0,KASUS,2025
1170,2340,35,JAWA TIMUR,2025-03,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2025
1171,2341,35,JAWA TIMUR,2025-03,SINDROM JAUNDICE AKUT,IGD,0,KASUS,2025
1171,2342,35,JAWA TIMUR,2025-03,SINDROM JAUNDICE AKUT,RAWAT INAP,0,KASUS,2025
1172,2343,35,JAWA TIMUR,2025-03,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2025
1172,2344,35,JAWA TIMUR,2025-03,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2025
1173,2345,35,JAWA TIMUR,2025-03,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2025
1173,2346,35,JAWA TIMUR,2025-03,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2025
1174,2347,35,JAWA TIMUR,2025-03,SUSPEK CAMPAK,IGD,0,KASUS,2025
1174,2348,35,JAWA TIMUR,2025-03,SUSPEK CAMPAK,RAWAT INAP,10,KASUS,2025
1175,2349,35,JAWA TIMUR,2025-03,SUSPEK DIFTERI,IGD,0,KASUS,2025
1175,2350,35,JAWA TIMUR,2025-03,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2025
1176,2351,35,JAWA TIMUR,2025-03,PERTUSSIS,IGD,0,KASUS,2025
